county,account_id,owner_name,mailing_address,parcel_address,city,zip,assessed_value,use_code,prop_type
Collin,R-8269-000-R002-1,FRISCO CITY OF,"6101 FRISCO SQ BLVD STE 1000, FRISCO, TX 75034-3239",,,,1000,F1,Commercial
Collin,R-1394-001-0020-1,PRO QUICK LUBE LLC,"753 MISSION CT, ALLEN, TX 75013-6456",2001 W WHITE AVE,MCKINNEY,75069,421031,ASC,Commercial
Collin,R-1394-001-R001-1,MCKINNEY CITY OF,"PO BOX 517, MCKINNEY, TX 75070-8013",,MCKINNEY,75070,1144,F1,Commercial
Collin,R-6641-000-044R-1,MCKINNEY CITY OF,"PO BOX 517, MCKINNEY, TX 75070-8013",WHITE AVE,MCKINNEY,75069,1255,F1,Commercial
Collin,R-6718-000-10R1-1,MCKINNEY CITY OF,"PO BOX 517, MCKINNEY, TX 75070-8013",COUNTY ROAD 148,MCKINNEY,75070,1000,F1,Commercial
Collin,R-6578-000-0520-1,MCKINNEY ISD,"800 MCDONALD ST, MCKINNEY, TX 75069",,,,23936,F1,Commercial
Collin,R-0396-001-001B-1,PRAIRIE CREEK PROFESSIONAL CENTER LLC,"PO BOX 866185, PLANO, TX 75086-6185",15TH ST,PLANO,75075,178151,MDO,Commercial
Collin,R-6645-000-0010-1,FRISCO CITY OF,"6101 FRISCO SQ BLVD STE 1000, FRISCO, TX 75034-3239",PANTHER CREEK PKWY,FRISCO,75033,380280,F1,Commercial
Collin,R-6756-000-0040-1,STATE OF TEXAS,"PO BOX 133067, DALLAS, TX 75313-3067",STATE HWY 289,FRISCO,75034,108900,F1,Commercial
Collin,R-8275-000-002A-1,ELEVATE CHURCH OF TEXAS,"701 E FM 544, MURPHY, TX 75094-4028",MCCREARY RD,MURPHY,75094,1497070,F1,Commercial
Collin,R-8275-000-002B-1,544 MURPHY LLC,"232 E MADISON AVE, PLACENTIA, CA 92870-4337",703 E FM 544,MURPHY,75094,3500692,SC,Commercial
Collin,R-6719-000-03R1-1,STATE OF TEXAS,"PO BOX 133067, DALLAS, TX 75313-3067",,ALLEN,,64262,F1,Commercial
Collin,R-8277-00B-005R-1,CIENEGA ENTERPRISES,"1637 N DILLON ST, LOS ANGELES, CA 90026-1203",10750 JOHN W ELLIOTT DR,FRISCO,75033,3019769,WD-STIB,Commercial
Collin,R-4452-00A-006R-1,ETHAN ALLEN INC,"PO BOX 1966, DANBURY, CT 06813-1966",2100 PARKWOOD BLVD,FRISCO,75034,4375541,FSR,Commercial
Collin,R-8281-00A-0030-1,METROPLEX MULTIFOODS INC,"101 E CHEROKEE ST, JACKSONVILLE, TX 75766-4807",121 S MURPHY RD,MURPHY,75094,1633858,FFR,Commercial
Collin,R-1508-00A-001R-1,PLANO ISD,"2700 W 15TH ST, PLANO, TX 75075-7524",1300 19TH ST,PLANO,75074,5114525,EXEMPT,Commercial
Collin,R-2183-000-0009-1,ALMA/SILVERADO INVESTMENTS LLC,"PO BOX 863264, PLANO, TX 75086-3264",,MCKINNEY,75070,50000,C1,Commercial
Collin,R-2183-000-0000-1,MID-PACIFIC-TELECOM COMMCTNS CO,"PO BOX 723597, ATLANTA, GA 31139-0597",4447 ALMA RD,MCKINNEY,75070,208897,USS,Commercial
Collin,R-1329-000-006B-1,ALMA/SILVERADO INVESTMENTS LLC,"PO BOX 863264, PLANO, TX 75086-3264",,MCKINNEY,75070,15446,C1,Commercial
Collin,R-4959-00A-0020-1,ALLEN CITY OF,"305 CENTURY PKWY, ALLEN, TX 75013-8042",,ALLEN,75002,261270,F1,Commercial
Collin,R-4959-00A-0021-1,ALLEN CITY OF,"305 CENTURY PKWY, ALLEN, TX 75013-8042",,ALLEN,75002,2580,F1,Commercial
Collin,R-6323-000-0240-1,SABINE 2015-I LLC,"PO BOX 302593, AUSTIN, TX 78703-0044",,,,2815784,F1,Commercial
Collin,R-4621-00A-04AR-1,SIRI OAKS PROPERTIES LLC,"8036 PRESTON RD STE 604, FRISCO, TX 75034-0367",1720 N CENTRAL EXPY,MCKINNEY,75070,5475052,SC,Commercial
Collin,R-4621-00A-0070-1,ABODE2 HOSPITALITY LLC,"14455 WEBB CHAPEL RD, DALLAS, TX 75234-2240",REDBUD BLVD,MCKINNEY,75069,1148514,C1,Commercial
Collin,R-0474-00A-001R-1,PLANO ISD,"2700 W 15TH ST, PLANO, TX 75075-7524",3905 RAINIER RD,PLANO,75023,25575413,EXEMPT,Commercial
Collin,R-8282-00A-0010-1,CELINA ISD,"205 S COLORADO ST, CELINA, TX 75009-6441",550 S UTAH DR,CELINA,75009,12663390,EXEMPT,Commercial
Collin,R-8282-00A-R001-1,CELINA CITY OF,"142 N OHIO ST, CELINA, TX 75009-6201",CEDAR ST & UTAH DR,CELINA,75009,1000,F1,Commercial
Collin,R-0504-00A-001R-1,PLANO ISD,"2700 W 15TH ST, PLANO, TX 75075-7524",1401 HIGHEDGE DR,PLANO,75075,58452714,EXEMPT,Commercial
Collin,R-4792-001-001R-1,BANK OF AMERICA NA,"PO BOX 32547, CHARLOTTE, NC 28232-2547",5019 PRESTON RD,FRISCO,75034,2390809,BBR,Commercial
Collin,R-8283-00A-001R-1,MGT JUPITER PLAZA LLC,"2621 CHAMBERS LN, PLANO, TX 75093-5926",1420 JUPITER RD,PLANO,75074,1703171,SC,Commercial
Collin,R-8283-00A-0040-1,MGT JUPITER PLAZA LLC,"2621 CHAMBERS LN, PLANO, TX 75093-5926",15TH ST,PLANO,75074,391164,F1,Commercial
Collin,R-8286-00A-0010-1,6400 PRESTON ROAD PLANO LLC &,"6730 BROOKSHIRE DR, DALLAS, TX 75230-4107",6400 PRESTON RD,PLANO,75024,3010000,CS,Commercial
Collin,R-8286-00A-0020-1,QUICK N CLEAN TX-17 LLC,"5920 WINDHAVEN PKWY STE 130, PLANO, TX 75093-8511",6312 PRESTON RD,PLANO,75024,2571275,FSCW,Commercial
Collin,R-8286-00A-0030-1,RHS HAMILTON LLC,"301 COMMERCE ST STE 2500, FORT WORTH, TX 76102-4125",6308 PRESTON RD,PLANO,75024,1744059,ASC,Commercial
Collin,R-8286-00A-0040-1,SUPER SPOT FREE INC,"4553 HALLMARK DR, PLANO, TX 75024-2171",6300 PRESTON RD,PLANO,75024,2323022,SC,Commercial
Collin,R-8286-00A-0050-1,PLANO VENTURES LLC,"3710 RAWLINS ST STE 1600, DALLAS, TX 75219-4258",6200 PRESTON RD,PLANO,75024,3227053,MDO,Commercial
Collin,R-6952-005-2080-1,M K & T RAILWAY,"1700 FARNAM ST FL 10, OMAHA, NE 68102-2022",,FARMERSVILLE,75442,0,J5,Commercial
Collin,R-8284-00A-0010-1,FRISCO ISD,"5515 OHIO DR, FRISCO, TX 75035-7002",2800 OAKLAND HILLS DR,PLANO,75025,11898337,EXEMPT,Commercial
Collin,R-8284-000-R001-1,PLANO CITY OF,"PO BOX 860358, PLANO, TX 75086-0358",FLOYD DR,PLANO,75025,1000,F1,Commercial
Collin,R-8284-000-R002-1,PLANO CITY OF,"PO BOX 860358, PLANO, TX 75086-0358",FLOYD DR,PLANO,75025,1000,F1,Commercial
Collin,R-1066-001-0010-1,FARMERSVILLE CITY OF,"134 N WASHINGTON ST, FARMERSVILLE, TX 75442-2216",,FARMERSVILLE,75442,12626,F1,Commercial
Collin,R-1066-001-0030-1,KANSAS CITY RAILWAY COMPANY,"PO BOX 219335, KANSAS CITY, MO 64121-9335",,FARMERSVILLE,75442,0,J5,Commercial
Collin,R-1066-002-001B-1,KANSAS CITY RAILWAY COMPANY,"PO BOX 219335, KANSAS CITY, MO 64121-9335",,FARMERSVILLE,75442,0,J5,Commercial
Collin,R-0760-000-077B-1,USA,"UNKNOWN, 00000",,,,500,F1,Commercial
Collin,R-8286-00A-0061-1,PLANO CITY OF,"PO BOX 860358, PLANO, TX 75086-0358",,,,1000,F1,Commercial
Collin,R-8292-000-R001-1,COLLIN COUNTY,"210 S MCDONALD ST, MCKINNEY, TX 75069-7602",COUNTY ROAD 1100,BLUE RIDGE,75424,1000,F1,Commercial
Collin,R-6163-003-071R-1,COLLIN COUNTY,"210 S MCDONALD ST, MCKINNEY, TX 75069-7602",,,,14477,F1,Commercial
Collin,R-8193-00B-0010-1,WYLIE ISD,"951 S BALLARD AVE, WYLIE, TX 75098-4175",PARK BLVD,WYLIE,75098,10290,F1,Commercial
Collin,R-1680-001-0030-1,LUM BAILEY LEE & SUSAN TRUST & MING CHEUNG LUM CREDIT SHELTER TRUST &,"571 DALEWOOD DR, ORINDA, CA 94563-1220",1720 ELDORADO PKWY,MCKINNEY,75069,2287834,SC,Commercial
Collin,R-8297-000-R001-1,COLLIN COUNTY,"2300 BLOOMDALE RD, MCKINNEY, TX 75071-8517",,,,1000,F1,Commercial
Collin,R-8295-000-R001-1,COLLIN COUNTY,"2300 BLOOMDALE RD, MCKINNEY, TX 75071-8517",,PRINCETON,75407,1000,F1,Commercial
Collin,R-8298-00A-0200-1,PARKAROSA LTD &,"PO BOX 307, WYLIE, TX 75098-3023",278 WYNDHAM MEADOWS WAY,WYLIE,75098,403600,MFU,Commercial
Collin,R-8298-000-R001-1,WYLIE CITY OF,"300 COUNTRY CLUB DR BLDG 100, WYLIE, TX 75098-3000",BROWN ST,WYLIE,75098,1000,F1,Commercial
Collin,R-6005-000-009R-1,FRISCO CITY OF,"6101 FRISCO SQ BLVD STE 1000, FRISCO, TX 75034-3239",N COUNTY RD,FRISCO,75033,7318,F1,Commercial
Collin,R-8303-000-R001-1,PLANO CITY OF,"PO BOX 860358, PLANO, TX 75086-0358",CHAPARRAL RD,PLANO,75074,1000,F1,Commercial
Collin,R-6392-000-003R-1,MCKINNEY CITY OF,"PO BOX 517, MCKINNEY, TX 75070-8013",,,,53760,F1,Commercial
Collin,R-1890-00G-0040-1,TEXAS HCP HOLDING LP,"3000 MERIDIAN BLVD STE 200, FRANKLIN, TN 37067-6388",1111 RAINTREE CIR,ALLEN,75013,7747868,MDO,Commercial
Collin,R-1890-00G-0050-1,ALLEN CITY OF,"305 CENTURY PKWY, ALLEN, TX 75013-8042",,ALLEN,75013,5910283,EXEMPT,Commercial
Collin,R-6916-000-0350-1,MAYS WILLIAM SCOTT AS PRESIDENT AND TREASURER UNDER PROSCO LLC,"223 E MAXAN ST, PORT ISABEL, TX 78578-4507",833 N PRESTON RD,PROSPER,75078,2117251,VC,Commercial
Collin,R-8300-000-R001-1,CELINA CITY OF,"142 N OHIO ST, CELINA, TX 75009-6201",COUNTY ROAD 53,CELINA,75009,1000,F1,Commercial
Collin,R-8300-000-R002-1,CELINA CITY OF,"142 N OHIO ST, CELINA, TX 75009-6201",,CELINA,75009,1000,F1,Commercial
Collin,R-7004-000-0160-1,BURLINGTON NORTHERN SANTA FE RR CO,"PO BOX 961089, FORT WORTH, TX 76161-0089",HICKORY ST,FRISCO,75034,0,J5,Commercial
Collin,R-7004-000-0320-1,FRISCO CITY OF,"6101 FRISCO SQ BLVD STE 1000, FRISCO, TX 75034-3239",6475 PAGE RD,FRISCO,75034,961613,EXEMPT,Commercial
Collin,R-8301-00A-0010-1,ALMA JOINT VENTURE,"5064 BRIDGE CREEK DR, PLANO, TX 75093-5702",808 S ALMA DR,ALLEN,75013,1158500,VC,Commercial
Collin,R-8302-001-0010-1,STORE MASTER FUNDING XXIII LLC,"1007 W MCDERMOTT DR, ALLEN, TX 75013-6301",1007 W MCDERMOTT DR,ALLEN,75013,1945782,FSCW,Commercial
Collin,R-6645-000-0020-1,FRISCO CITY OF,"6101 FRISCO SQ BLVD STE 1000, FRISCO, TX 75034-3239",HILLCREST RD,FRISCO,75035,262500,F1,Commercial
Collin,R-8301-000-R001-1,ALLEN CITY OF,"305 CENTURY PKWY, ALLEN, TX 75013-8042",ALMA DR,ALLEN,75013,1000,F1,Commercial
Collin,R-6129-000-0170-1,CELINA CITY OF,"142 N OHIO ST, CELINA, TX 75009-6201",COUNTY ROAD 134,CELINA,75009,1164160,F1,Commercial
Collin,R-6821-000-0450-1,LUCAS CITY OF,"665 COUNTRY CLUB RD, LUCAS, TX 75002-7651",2295 MCGARITY LN,LUCAS,75002,1046679,EXEMPT,Commercial
Collin,R-6129-000-0190-1,CELINA CITY OF,"142 N OHIO ST, CELINA, TX 75009-6201",COUNTY ROAD 134,CELINA,75009,25278,F1,Commercial
Collin,R-8132-00A-0040-1,AJL EQUITY LLC,"PO BOX 819, MAURICE, LA 70555-0819",2855 PRESTON RD,FRISCO,75034,2074906,FSR,Commercial
Collin,R-4843-00E-007R-1,MCKINNEY CITY OF,"PO BOX 517, MCKINNEY, TX 75070-8013",OLD CELINA RD,MCKINNEY,75071,245175,F1,Commercial
Collin,R-8293-000-0001-1,NEW HOPE TOWN OF,"121 ROCKCREST RD, MCKINNEY, TX 75071-4103",,,,6761,F1,Commercial
Collin,R-8293-000-0002-1,NEW HOPE TOWN OF,"121 ROCKCREST RD, MCKINNEY, TX 75071-4103",,,,7013,F1,Commercial
Collin,R-4988-000-R006-1,MELISSA CITY OF,"3411 BARKER AVE, MELISSA, TX 75454-9569",,,,9861,F1,Commercial
Collin,R-4988-000-R007-1,MELISSA CITY OF,"3411 BARKER AVE, MELISSA, TX 75454-9569",,,,3258,F1,Commercial
Collin,R-4988-000-R008-1,MELISSA CITY OF,"3411 BARKER AVE, MELISSA, TX 75454-9569",,,,1205,F1,Commercial
Collin,R-4988-000-R009-1,MELISSA CITY OF,"3411 BARKER AVE, MELISSA, TX 75454-9569",,,,1218,F1,Commercial
Collin,R-6831-000-01R2-1,MCKINNEY CITY OF,"PO BOX 517, MCKINNEY, TX 75070-8013",BRISTOL DR,MCKINNEY,75071,1000,F1,Commercial
Collin,R-8305-000-0000-1,MOUNGER CONRAD,"PO BOX 307, FARMERSVILLE, TX 75442-0307",203 S STATE HWY 78,FARMERSVILLE,75442,340000,FSR,Commercial
Collin,R-8293-000-R001-1,NEW HOPE TOWN OF,"121 ROCKCREST RD, MCKINNEY, TX 75071-4103",COUNTY ROAD 408,MCKINNEY,75071,36717,F1,Commercial
Collin,R-3361-00A-001R-1,PARKER CENTRAL PLAZA LTD,"2001 PRESTON RD, PLANO, TX 75093-2313",3300 CENTRAL EXPY,PLANO,75074,20375000,COMMC,Commercial
Collin,R-8287-000-R001-1,COLLIN COUNTY,"2300 BLOOMDALE RD, MCKINNEY, TX 75071-8517",COUNTY ROAD 290,ANNA,75409,1000,F1,Commercial
Collin,R-8308-000-R001-1,FRISCO CITY OF,"6101 FRISCO SQ BLVD STE 1000, FRISCO, TX 75034-3239",HILLCREST RD,FRISCO,75035,1000,F1,Commercial
Collin,R-6157-002-051R-1,NEW HOPE TOWN OF,"121 ROCKCREST RD, MCKINNEY, TX 75071-4103",,,,25275,F1,Commercial
Collin,R-6400-000-04R1-1,MCKINNEY CITY OF,"PO BOX 517, MCKINNEY, TX 75070-8013",,,,390071,F1,Commercial
Collin,R-8125-000-2000-1,ADAMESSIE INVESTMENTS LLC,"PO BOX 261072, PLANO, TX 75026-1072",6300 STONEWOOD DR 200,PLANO,75024,799474,OC,Commercial
Collin,R-8125-000-2100-1,JDT WANGS LLC,"6300 STONEWOOD DR STE 210, PLANO, TX 75024-5281",6300 STONEWOOD DR 210,PLANO,75024,564000,OC,Commercial
Collin,R-8307-000-R001-1,MCKINNEY CITY OF,"PO BOX 517, MCKINNEY, TX 75070-8013",HUNT ST,MCKINNEY,75071,1000,F1,Commercial
Collin,R-8314-000-R001-1,ANNA CITY OF,"PO BOX 776, ANNA, TX 75409-0776",COUNTY ROAD 289,ANNA,75409,1000,F1,Commercial
Collin,R-4005-001-001B-1,MIMAKI PROPERTIES LTD,"3623 ETTING RD, OXNARD, CA 93033-5813",727 US HWY 75,ALLEN,75002,877090,FFR,Commercial
Collin,R-8309-00A-0010-1,GENTLE CREEK ARCIS LLC,"8343 DOUGLAS AVE STE 200, DALLAS, TX 75225-5887",3101 E PROSPER TRL,PROSPER,75078,249450,GCDR,Commercial
Collin,R-8309-00B-0010-1,GENTLE CREEK ARCIS LLC,"8343 DOUGLAS AVE STE 200, DALLAS, TX 75225-5887",3101 E PROSPER TRL,PROSPER,75078,2973832,GCDR,Commercial
Collin,R-8309-00B-0020-1,GENTLE CREEK ARCIS LLC,"8343 DOUGLAS AVE STE 200, DALLAS, TX 75225-5887",3131 E PROSPER TRL,PROSPER,75078,4012064,GCDR,Commercial
Collin,R-8309-00B-0030-1,GENTLE CREEK ARCIS LLC,"8343 DOUGLAS AVE STE 200, DALLAS, TX 75225-5887",3515 E PROSPER TRL,PROSPER,75078,7650,GCDR,Commercial
Collin,R-8309-000-R001-1,PROSPER TOWN OF,"PO BOX 307, PROSPER, TX 75078-4405",PROSPER TRL,PROSPER,75078,1000,F1,Commercial
Collin,R-6376-000-0050-1,GENTLE CREEK ARCIS LLC,"8343 DOUGLAS AVE STE 200, DALLAS, TX 75225-5887",,,,185042,GCDR,Commercial
Collin,R-8306-000-0020-1,NORTH COLLIN INVESTMENT LLC,"402 S MAIN ST, EULESS, TX 76040-4634",117 S POWELL PKWY,ANNA,75409,136194,FSR,Commercial
Collin,R-8310-010-002R-1,LAS BRISAS PROPERTIES INC,"4732 ALLENCREST LN, DALLAS, TX 75244-7707",1422-1426 K AVE,PLANO,75074,2661646,ROS,Commercial
Collin,R-1418-002-002R-1,ADVENTURE MOTO LLC,"713 S LOCUST ST, DENTON, TX 76201-6823",419 METRO PARK DR,MCKINNEY,75071,640000,WHO-STIB,Commercial
Collin,R-8311-000-R001-1,MCKINNEY CITY OF,"PO BOX 517, MCKINNEY, TX 75070-8013",HOWELL ST,MCKINNEY,75069,1000,F1,Commercial
Collin,R-8311-000-R002-1,MCKINNEY CITY OF,"PO BOX 517, MCKINNEY, TX 75070-8013",HOWELL ST,MCKINNEY,75069,1000,F1,Commercial
Collin,R-6830-000-001R-1,MCKINNEY CITY OF,"PO BOX 517, MCKINNEY, TX 75070-8013",,MCKINNEY,75070,1000,F1,Commercial
Collin,R-6831-000-01R3-1,MCKINNEY CITY OF,"PO BOX 517, MCKINNEY, TX 75070-8013",BRISTOL DR,MCKINNEY,75071,40142,F1,Commercial
Collin,R-8316-000-0010-1,CELINA BUSINESS CENTER LTD,"9888 COUNTY ROAD 98, CELINA, TX 75009-3941",508 S LOUISIANA ST,CELINA,75009,616194,WHO-STIB,Commercial
Collin,R-8316-000-R001-1,CELINA CITY OF,"142 N OHIO ST, CELINA, TX 75009-6201",ASH ST,CELINA,75009,1000,F1,Commercial
Collin,R-8313-00A-0010-1,HAMMARK HOLDINGS LLC,"2515 MCKINNEY AVE STE 1100, DALLAS, TX 75201-1945",8355 GAYLORD PKWY,FRISCO,75034,4082692,FSR,Commercial
Collin,R-8313-00A-0020-1,CENTRO NP HOLDINGS 5B SPE LLC,"500 E BROWARD BLVD STE 1130, FORT LAUDERDALE, FL 33394-3022",8549 GAYLORD PKWY,FRISCO,75034,13945000,NBHDC,Commercial
Collin,R-3639-000-003A-1,MURPHY CROSSING SHOPPING CENTER DALLAS TX LP,"8235 DOUGLAS AVE STE 720, DALLAS, TX 75225-6007",148 S MURPHY RD,MURPHY,75094,1101017,FFR,Commercial
Collin,R-3639-000-003B-1,MURPHY CROSSING DALLAS TX LLC,"706 GUISANDO DE AVILA, TAMPA, FL 33613-5203",120 E FM 544,MURPHY,75094,6626418,NBHDC,Commercial
Collin,R-2141-000-R2BR-1,MCKINNEY CITY OF,"PO BOX 517, MCKINNEY, TX 75070-8013",ELDORADO PKWY,MCKINNEY,75070,1000,F1,Commercial
Collin,R-2141-00A-02BR-1,PARKDAY MCKINNEY LP,"1 CVS DR # 8321-01, WOONSOCKET, RI 02895-6146",2100 ELDORADO PKWY,MCKINNEY,75070,3525000,DRS,Commercial
Collin,R-2141-00B-001R-1,WHITESTONE ELDORADO PLAZA LLC,"2600 S GESSNER RD STE 500, HOUSTON, TX 77063-3223",2811 CRAIG DR,MCKINNEY,75072,21251634,NBHDC,Commercial
Collin,R-2141-000-R1R1-1,MCKINNEY CITY OF,"PO BOX 517, MCKINNEY, TX 75070-8013",CRAIG DR,MCKINNEY,75072,1000,F1,Commercial
Collin,R-6358-000-004R-1,STATE OF TEXAS,"PO BOX 133067, DALLAS, TX 75313-3067",STATE HWY 289 AT PARVIN CRK,FRISCO,75033,18263,F1,Commercial
Collin,R-6358-000-01R1-1,STATE OF TEXAS,"PO BOX 133067, DALLAS, TX 75313-3067",STATE HWY 289 AT PARVIN CRK,FRISCO,75033,20601,F1,Commercial
Collin,R-0982-58A-004A-1,KC ENTERPRISES LP,"6911 MAPLE ST, FRISCO, TX 75033-3402",7258 MAIN ST,FRISCO,75033,304808,OR,Commercial
Collin,R-0982-58A-04AR-1,FRISCO CITY OF,"6101 FRISCO SQ BLVD STE 1000, FRISCO, TX 75034-3239",N COUNTY RD,FRISCO,75033,7057,F1,Commercial
Collin,R-6777-000-009R-1,ALLEN CITY OF,"305 CENTURY PKWY, ALLEN, TX 75013-8042",MALONE RD 'ROW',ALLEN,75002,17568,F1,Commercial
Collin,R-8318-00P-0010-1,WYLIE CITY OF,"300 COUNTRY CLUB DR BLDG 100, WYLIE, TX 75098-3000",1430 LEWIS DR,WYLIE,75098,16440,F1,Commercial
Collin,R-8318-00I-0320-1,WYLIE CITY OF,"300 COUNTRY CLUB DR BLDG 100, WYLIE, TX 75098-3000",3200 HINNANT CT,WYLIE,75098,46920,F1,Commercial
Collin,R-1977-001-001R-1,BANK OF AMERICA NA,"PO BOX 32547, CHARLOTTE, NC 28232-2547",7105 CORPORATE DR,PLANO,75024,181000000,OCCMR4-11,Commercial
Collin,R-8319-00A-0010-1,ONALP PROPERTY OWNER LLC,"90 RAILWAY AVE, CAMPBELL, CA 95008-3007",700 E PLANO PKWY,PLANO,75074,11000000,DIS,Commercial
Collin,R-8319-000-R001-1,PLANO CITY OF,"PO BOX 860358, PLANO, TX 75086-0358",PLANO PKWY,PLANO,75093,46391,F1,Commercial
Collin,R-2997-001-005R-1,CHRIST CHURCH OF PLANO INC,"4550 LEGACY DR, PLANO, TX 75024-2128",LEGACY DR,PLANO,75024,2207203,EXEMPT,Commercial
Collin,R-2997-001-003R-1,PLANO ISD,"2700 W 15TH ST, PLANO, TX 75075-7524",6800 ARCHGATE DR,PLANO,75024,61278503,EXEMPT,Commercial
Collin,R-2997-001-004R-1,CHRIST CHURCH OF PLANO INC,"4550 LEGACY DR, PLANO, TX 75024-2128",4516 LEGACY DR,PLANO,75024,1593047,EXEMPT,Commercial
Collin,R-6371-004-1230-1,MCKINNEY CITY OF,"PO BOX 517, MCKINNEY, TX 75070-8013",,,,93720,F1,Commercial
Collin,R-6868-000-0440-1,ANNA CITY OF,"PO BOX 776, ANNA, TX 75409-0776",1461 ROAD RUNNER RD,ANNA,75409,23400,F1,Commercial
Collin,R-8320-000-R001-1,MCKINNEY CITY OF,"PO BOX 517, MCKINNEY, TX 75070-8013",ALMA DR & HENNEMAN WAY,MCKINNEY,75070,1000,F1,Commercial
Collin,R-8320-000-R002-1,MCKINNEY CITY OF,"PO BOX 517, MCKINNEY, TX 75070-8013",COLLIN MCKINNEY PKWY,MCKINNEY,75070,83374,F1,Commercial
Collin,R-4694-00A-0030-1,CSGBSH PLANOTX I LLC,"1 PRESIDENTIAL BLVD STE 201, BALA CYNWYD, PA 19004-1007",4633 HEDGCOXE RD,PLANO,75024,10429840,SSF,Commercial
Collin,R-8322-00A-0010-1,FRISCO ISD,"5515 OHIO DR, FRISCO, TX 75035-7002",10701 PRESTON VINEYARD DR,FRISCO,75035,10371875,EXEMPT,Commercial
Collin,R-8327-000-R001-1,PLANO CITY OF,"PO BOX 860358, PLANO, TX 75086-0358",SAN JACINTO PL,PLANO,75024,1000,F1,Commercial
Collin,R-8327-000-R003-1,PLANO CITY OF,"PO BOX 860358, PLANO, TX 75086-0358",GARDEN HILL RD,PLANO,75024,1000,F1,Commercial
Collin,R-8327-000-R002-1,PLANO CITY OF,"PO BOX 860358, PLANO, TX 75086-0358",SAN JACINTO PL,PLANO,75024,1000,F1,Commercial
Collin,R-8157-000-R001-1,FRISCO CITY OF,"6101 FRISCO SQ BLVD STE 1000, FRISCO, TX 75034-3239",STATE HWY 289/STONE CREST,FRISCO,75034,1000,F1,Commercial
Collin,R-6976-000-016R-1,MCKINNEY CITY OF,"PO BOX 517, MCKINNEY, TX 75070-8013",,,,4652,F1,Commercial
Collin,R-6976-000-20R1-1,MCKINNEY CITY OF,"PO BOX 517, MCKINNEY, TX 75070-8013",FM 720,MCKINNEY,75070,83809,F1,Commercial
Collin,R-8331-000-R001-1,FRISCO CITY OF,"6101 FRISCO SQ BLVD STE 1000, FRISCO, TX 75034-3239",JEREME TRL,FRISCO,75035,1000,F1,Commercial
Collin,R-8331-000-R002-1,FRISCO CITY OF,"6101 FRISCO SQ BLVD STE 1000, FRISCO, TX 75034-3239",JEREME TRL,FRISCO,75035,1000,F1,Commercial
Collin,R-8331-00A-0010-1,FRISCO ISD,"5515 OHIO DR, FRISCO, TX 75035-7002",12450 JEREME TRL,FRISCO,75035,9859881,EXEMPT,Commercial
Collin,R-8332-00A-0020-1,CLUBCORP NV XXVI LLC,"PO BOX 2539, SAN ANTONIO, TX 78299-2539",8000 COLLIN MCKINNEY PKWY,MCKINNEY,75070,4948929,GCDR,Commercial
Collin,R-8332-00A-0030-1,CLUBCORP NV XXVI LLC,"PO BOX 2539, SAN ANTONIO, TX 78299-2539",5040 SETTLEMENT WAY,MCKINNEY,75070,499038,GCDR,Commercial
Collin,R-6068-000-0150-1,CAAG LAND COMPANY LLC,"4986 OAKHURST LN, FRISCO, TX 75034-2166",1040 S STATE HWY 5,FAIRVIEW,75069,819607,GHN,Commercial
Collin,R-5006-001-0020-1,CRIPPLE CREEK DEVELOPMENT LLC,"9550 JOHN W ELLIOTT DR STE 101, FRISCO, TX 75033-2227",9550 JOHN W ELLIOTT DR,FRISCO,75033,5288500,FLX-MTIB,Commercial
Collin,R-8030-002-2000-1,61 PK LLC,"4104 W 15TH ST STE 200, PLANO, TX 75093-5846",4104 W 15TH ST 200,PLANO,75093,590750,OC,Commercial
Collin,R-8030-002-2250-1,PGA PROPERTIES TEXAS LLC,"5512 GLENEAGLES DR, PLANO, TX 75093-3442",4104 W 15TH ST 225,PLANO,75093,693674,OC,Commercial
Collin,R-8030-002-2500-1,PGA PROPERTIES TEXAS LLC,"5512 GLENEAGLES DR, PLANO, TX 75093-3442",4104 W 15TH ST 250,PLANO,75093,287233,OC,Commercial
Collin,R-8030-002-1050-1,DMANT INC,"4580 PENBROOK CT, PLANO, TX 75024-2159",4104 W 15TH ST 105,PLANO,75093,663212,OC,Commercial
Collin,R-8030-002-1100-1,SIMRAN MALHOTRA LP,"4564 JENKINS DR, PLANO, TX 75024-4721",4104 W 15TH ST 110,PLANO,75093,397483,OC,Commercial
Collin,R-8030-002-1000-1,K15M3T LLC,"1700 COIT RD STE 100, PLANO, TX 75075-6144",4104 W 15TH ST 100,PLANO,75093,566500,OC,Commercial
Collin,R-8329-00A-0010-1,BRANCH BANKING AND TRUST COMPANY,"150 S STRATFORD RD, WINSTON SALEM, NC 27104-4227",6251 ELDORADO PKWY,MCKINNEY,75070,2902876,BBR,Commercial
Collin,R-2346-002-007R-1,ISLAMIC ASSOCIATION OF COLLIN COUNTY,"6401 INDEPENDENCE PKWY, PLANO, TX 75023-4034",W SPRING CREEK PKWY,PLANO,75023,529457,EXEMPT,Commercial
Collin,R-4695-00A-0100-1,SUNLIGHT VENTURES GROUP LLC,"1735 MONTURA LN, FRISCO, TX 75033-7660",5649 LEBANON RD,FRISCO,75034,2198571,MDO,Commercial
Collin,R-6153-002-0340-1,CCI-D 5000 HQ OWNER LLC,"500 N CP OF TX HWY STE 200, AUSTIN, TX 78746-3302",,PLANO,,81675,C1,Commercial
