zip,city,state,county,lat,lng,type
27929,Currituck,NC,Currituck County,36.4398,-76.0055,STANDARD
27932,Edenton,NC,Chowan County,36.0908,-76.6224,STANDARD
27935,Eure,NC,Gates County,36.4341,-76.8463,STANDARD
27937,Gates,NC,Gates County,36.5036,-76.7646,STANDARD
27938,Gatesville,NC,Gates County,36.4072,-76.7325,STANDARD
27939,Grandy,NC,Currituck County,36.2339,-75.8768,STANDARD
27941,Harbinger,NC,Currituck County,36.1025,-75.8169,STANDARD
27942,Harrellsville,NC,Hertford County,36.2866,-76.7767,STANDARD
27944,Hertford,NC,Perquimans County,36.1685,-76.3731,STANDARD
27946,Hobbsville,NC,Gates County,36.3543,-76.6178,STANDARD
27947,Jarvisburg,NC,Currituck County,36.1714,-75.8621,STANDARD
27948,Kill Devil Hills,NC,Dare County,36.0088,-75.6757,STANDARD
27949,Kitty Hawk,NC,Dare County,36.0646,-75.7057,STANDARD
27950,Knotts Island,NC,Currituck County,36.5232,-75.9702,STANDARD
27953,Manns Harbor,NC,Dare County,35.8238,-75.8467,STANDARD
27954,Manteo,NC,Dare County,35.8948,-75.6714,STANDARD
27956,Maple,NC,Currituck County,36.3987,-76.0039,STANDARD
27957,Merry Hill,NC,Bertie County,36.0871,-76.7776,STANDARD
27958,Moyock,NC,Currituck County,36.4871,-76.1146,STANDARD
27959,Nags Head,NC,Dare County,35.8865,-75.6038,STANDARD
27962,Plymouth,NC,Washington County,35.8508,-76.7431,STANDARD
27964,Point Harbor,NC,Currituck County,36.0781,-75.7983,STANDARD
27965,Poplar Branch,NC,Currituck County,36.2737,-75.9097,STANDARD
27966,Powells Point,NC,Currituck County,36.1207,-75.8273,STANDARD
27970,Roper,NC,Washington County,35.8994,-76.5809,STANDARD
27973,Shawboro,NC,Currituck County,36.3779,-76.0945,STANDARD
27974,Shiloh,NC,Camden County,36.2584,-76.0432,STANDARD
27976,South Mills,NC,Camden County,36.4536,-76.3033,STANDARD
27978,Stumpy Point,NC,Dare County,35.6985,-75.7728,STANDARD
27979,Sunbury,NC,Gates County,36.4316,-76.6096,STANDARD
27980,Tyner,NC,Chowan County,36.2474,-76.6303,STANDARD
27981,Wanchese,NC,Dare County,35.8622,-75.6437,STANDARD
27983,Windsor,NC,Bertie County,36.0159,-76.9336,STANDARD
27986,Winton,NC,Hertford County,36.3826,-76.936,STANDARD
28001,Albemarle,NC,Stanly County,35.3573,-80.2044,STANDARD
28006,Alexis,NC,Gaston County,35.4069,-81.0947,STANDARD
28012,Belmont,NC,Gaston County,35.244,-81.044,STANDARD
28016,Bessemer City,NC,Gaston County,35.2849,-81.2863,STANDARD
28018,Bostic,NC,Rutherford County,35.4533,-81.8118,STANDARD
28020,Casar,NC,Cleveland County,35.5145,-81.6357,STANDARD
28021,Cherryville,NC,Gaston County,35.3747,-81.3509,STANDARD
28023,China Grove,NC,Rowan County,35.5669,-80.59,STANDARD
28025,Concord,NC,Cabarrus County,35.3716,-80.53,STANDARD
28027,Concord,NC,Cabarrus County,35.4141,-80.6162,STANDARD
28031,Cornelius,NC,Mecklenburg County,35.4733,-80.8726,STANDARD
28032,Cramerton,NC,Gaston County,35.2396,-81.0831,STANDARD
28033,Crouse,NC,Lincoln County,35.421,-81.3054,STANDARD
28034,Dallas,NC,Gaston County,35.3349,-81.1862,STANDARD
28036,Davidson,NC,Mecklenburg County,35.4858,-80.794,STANDARD
28037,Denver,NC,Lincoln County,35.4837,-80.9898,STANDARD
28040,Ellenboro,NC,Rutherford County,35.3344,-81.7707,STANDARD
28043,Forest City,NC,Rutherford County,35.325,-81.846,STANDARD
28052,Gastonia,NC,Gaston County,35.2449,-81.2194,STANDARD
28054,Gastonia,NC,Gaston County,35.2495,-81.133,STANDARD
28056,Gastonia,NC,Gaston County,35.2172,-81.1252,STANDARD
28071,Gold Hill,NC,Rowan County,35.5498,-80.3346,STANDARD
28073,Grover,NC,Cleveland County,35.1836,-81.4552,STANDARD
28075,Harrisburg,NC,Cabarrus County,35.3247,-80.6594,STANDARD
28078,Huntersville,NC,Mecklenburg County,35.4011,-80.8695,STANDARD
28079,Indian Trail,NC,Union County,35.0831,-80.6597,STANDARD
28080,Iron Station,NC,Lincoln County,35.4657,-81.107,STANDARD
28081,Kannapolis,NC,Cabarrus County,35.502,-80.6359,STANDARD
28083,Kannapolis,NC,Cabarrus County,35.4848,-80.6015,STANDARD
28086,Kings Mountain,NC,Cleveland County,35.2516,-81.3806,STANDARD
28088,Landis,NC,Rowan County,35.5435,-80.6129,STANDARD
28090,Lawndale,NC,Cleveland County,35.4449,-81.5336,STANDARD
28091,Lilesville,NC,Anson County,34.9689,-79.9721,STANDARD
28092,Lincolnton,NC,Lincoln County,35.4851,-81.1818,STANDARD
28097,Locust,NC,Stanly County,35.2704,-80.4211,STANDARD
28098,Lowell,NC,Gaston County,35.2655,-81.096,STANDARD
28101,Mc Adenville,NC,Gaston County,35.2568,-81.0796,STANDARD
28103,Marshville,NC,Union County,35.0167,-80.3781,STANDARD
28104,Matthews,NC,Union County,35.0604,-80.6958,STANDARD
28105,Matthews,NC,Mecklenburg County,35.1149,-80.705,STANDARD
28107,Midland,NC,Cabarrus County,35.2477,-80.5319,STANDARD
28110,Monroe,NC,Union County,35.0178,-80.5372,STANDARD
28112,Monroe,NC,Union County,34.8946,-80.554,STANDARD
28114,Mooresboro,NC,Rutherford County,35.2295,-81.7492,STANDARD
28115,Mooresville,NC,Iredell County,35.5774,-80.8226,STANDARD
28117,Mooresville,NC,Iredell County,35.584,-80.8685,STANDARD
28119,Morven,NC,Anson County,34.8511,-80.0025,STANDARD
28120,Mount Holly,NC,Gaston County,35.3119,-81.0306,STANDARD
28124,Mount Pleasant,NC,Cabarrus County,35.4146,-80.4171,STANDARD
28125,Mount Ulla,NC,Rowan County,35.6389,-80.7239,STANDARD
28127,New London,NC,Stanly County,35.4285,-80.2057,STANDARD
28128,Norwood,NC,Stanly County,35.2275,-80.1433,STANDARD
28129,Oakboro,NC,Stanly County,35.246,-80.3413,STANDARD
28133,Peachland,NC,Anson County,35.0054,-80.2829,STANDARD
28134,Pineville,NC,Mecklenburg County,35.0709,-80.8859,STANDARD
28135,Polkton,NC,Anson County,34.9823,-80.1538,STANDARD
28137,Richfield,NC,Stanly County,35.4541,-80.2838,STANDARD
28138,Rockwell,NC,Rowan County,35.5494,-80.4226,STANDARD
28139,Rutherfordton,NC,Rutherford County,35.3706,-81.9781,STANDARD
28144,Salisbury,NC,Rowan County,35.6515,-80.4889,STANDARD
28146,Salisbury,NC,Rowan County,35.6187,-80.4022,STANDARD
28147,Salisbury,NC,Rowan County,35.6817,-80.5615,STANDARD
28150,Shelby,NC,Cleveland County,35.312,-81.5568,STANDARD
28152,Shelby,NC,Cleveland County,35.2689,-81.5337,STANDARD
28159,Spencer,NC,Rowan County,35.6917,-80.4327,STANDARD
28160,Spindale,NC,Rutherford County,35.3601,-81.9251,STANDARD
28163,Stanfield,NC,Stanly County,35.2106,-80.4407,STANDARD
28164,Stanley,NC,Gaston County,35.3516,-81.0959,STANDARD
28166,Troutman,NC,Iredell County,35.6863,-80.8822,STANDARD
28167,Union Mills,NC,Rutherford County,35.4732,-81.9685,STANDARD
28168,Vale,NC,Lincoln County,35.5188,-81.4589,STANDARD
28170,Wadesboro,NC,Anson County,34.9809,-80.0696,STANDARD
28173,Waxhaw,NC,Union County,34.9251,-80.7278,STANDARD
28174,Wingate,NC,Union County,34.9847,-80.4476,STANDARD
28202,Charlotte,NC,Mecklenburg County,35.229,-80.8419,STANDARD
28203,Charlotte,NC,Mecklenburg County,35.2081,-80.8583,STANDARD
28204,Charlotte,NC,Mecklenburg County,35.2132,-80.8231,STANDARD
28205,Charlotte,NC,Mecklenburg County,35.22,-80.7881,STANDARD
28206,Charlotte,NC,Mecklenburg County,35.2522,-80.8265,STANDARD
28207,Charlotte,NC,Mecklenburg County,35.1935,-80.8272,STANDARD
28208,Charlotte,NC,Mecklenburg County,35.2358,-80.8964,STANDARD
28209,Charlotte,NC,Mecklenburg County,35.1796,-80.8559,STANDARD
28210,Charlotte,NC,Mecklenburg County,35.1316,-80.8577,STANDARD
28211,Charlotte,NC,Mecklenburg County,35.1677,-80.7932,STANDARD
28212,Charlotte,NC,Mecklenburg County,35.1908,-80.7448,STANDARD
28213,Charlotte,NC,Mecklenburg County,35.2836,-80.7638,STANDARD
28214,Charlotte,NC,Mecklenburg County,35.2731,-80.9571,STANDARD
28215,Charlotte,NC,Mecklenburg County,35.244,-80.7387,STANDARD
28216,Charlotte,NC,Mecklenburg County,35.2834,-80.8702,STANDARD
28217,Charlotte,NC,Mecklenburg County,35.1714,-80.9084,STANDARD
28226,Charlotte,NC,Mecklenburg County,35.0869,-80.8167,STANDARD
28227,Charlotte,NC,Mecklenburg County,35.1936,-80.6846,STANDARD
28244,Charlotte,NC,Mecklenburg County,35.2271,-80.8431,STANDARD
28246,Charlotte,NC,Mecklenburg County,35.2275,-80.8425,STANDARD
28254,Charlotte,NC,Mecklenburg County,35.26,-80.8042,STANDARD
28262,Charlotte,NC,Mecklenburg County,35.3183,-80.7476,STANDARD
28269,Charlotte,NC,Mecklenburg County,35.2886,-80.8209,STANDARD
28270,Charlotte,NC,Mecklenburg County,35.1355,-80.7669,STANDARD
28273,Charlotte,NC,Mecklenburg County,35.1287,-80.9338,STANDARD
28277,Charlotte,NC,Mecklenburg County,35.0552,-80.8195,STANDARD
28278,Charlotte,NC,Mecklenburg County,35.2072,-80.9568,STANDARD
28280,Charlotte,NC,Mecklenburg County,35.2271,-80.8431,STANDARD
28281,Charlotte,NC,Mecklenburg County,35.2271,-80.8431,STANDARD
28282,Charlotte,NC,Mecklenburg County,35.2242,-80.8447,STANDARD
28284,Charlotte,NC,Mecklenburg County,35.2271,-80.8431,STANDARD
28285,Charlotte,NC,Mecklenburg County,35.2271,-80.8431,STANDARD
28287,Charlotte,NC,Mecklenburg County,35.26,-80.8042,STANDARD
28301,Fayetteville,NC,Cumberland County,35.0743,-78.8836,STANDARD
28303,Fayetteville,NC,Cumberland County,35.0742,-78.965,STANDARD
28304,Fayetteville,NC,Cumberland County,35.0257,-78.9705,STANDARD
28305,Fayetteville,NC,Cumberland County,35.056,-78.9047,STANDARD
28306,Fayetteville,NC,Cumberland County,35.0019,-78.9364,STANDARD
28307,Fort Bragg,NC,Cumberland County,35.1416,-79.0025,STANDARD
28308,Pope Army Airfield,NC,Cumberland County,35.1728,-79.0161,STANDARD
28311,Fayetteville,NC,Cumberland County,35.1294,-78.8982,STANDARD
28312,Fayetteville,NC,Cumberland County,34.9549,-78.7408,STANDARD
28314,Fayetteville,NC,Cumberland County,35.0583,-79.008,STANDARD
28315,Aberdeen,NC,Moore County,35.1216,-79.445,STANDARD
28318,Autryville,NC,Sampson County,35.0997,-78.6021,STANDARD
28320,Bladenboro,NC,Bladen County,34.5658,-78.7793,STANDARD
28323,Bunnlevel,NC,Harnett County,35.3119,-78.8405,STANDARD
28326,Cameron,NC,Harnett County,35.3106,-79.3472,STANDARD
28327,Carthage,NC,Moore County,35.3061,-79.3969,STANDARD
28328,Clinton,NC,Sampson County,35.0151,-78.326,STANDARD
28333,Dudley,NC,Wayne County,35.2926,-78.0273,STANDARD
28334,Dunn,NC,Harnett County,35.3165,-78.6151,STANDARD
28337,Elizabethtown,NC,Bladen County,34.6471,-78.5747,STANDARD
28338,Ellerbe,NC,Richmond County,35.0914,-79.7524,STANDARD
28339,Erwin,NC,Harnett County,35.3287,-78.6859,STANDARD
28340,Fairmont,NC,Robeson County,34.472,-79.1407,STANDARD
28341,Faison,NC,Duplin County,35.1199,-78.118,STANDARD
28343,Gibson,NC,Scotland County,34.7549,-79.5839,STANDARD
28344,Godwin,NC,Sampson County,35.1969,-78.6625,STANDARD
28345,Hamlet,NC,Richmond County,34.8894,-79.7022,STANDARD
28347,Hoffman,NC,Richmond County,35.0326,-79.56,STANDARD
28348,Hope Mills,NC,Cumberland County,34.9536,-78.9354,STANDARD
28349,Kenansville,NC,Duplin County,35.0152,-77.8969,STANDARD
28351,Laurel Hill,NC,Scotland County,34.8238,-79.5491,STANDARD
28352,Laurinburg,NC,Scotland County,34.7599,-79.4673,STANDARD
28356,Linden,NC,Cumberland County,35.2276,-78.8004,STANDARD
28357,Lumber Bridge,NC,Robeson County,34.8762,-79.0664,STANDARD
28358,Lumberton,NC,Robeson County,34.6293,-79.0083,STANDARD
28360,Lumberton,NC,Robeson County,34.6697,-79.1084,STANDARD
28363,Marston,NC,Scotland County,34.9882,-79.5823,STANDARD
28364,Maxton,NC,Robeson County,34.7334,-79.3097,STANDARD
28365,Mount Olive,NC,Wayne County,35.2109,-78.0983,STANDARD
28366,Newton Grove,NC,Sampson County,35.2301,-78.3594,STANDARD
28369,Orrum,NC,Robeson County,34.4473,-79.031,STANDARD
28371,Parkton,NC,Cumberland County,34.9006,-78.9969,STANDARD
28372,Pembroke,NC,Robeson County,34.6902,-79.1834,STANDARD
28373,Pinebluff,NC,Moore County,35.1007,-79.4663,STANDARD
28374,Pinehurst,NC,Moore County,35.1884,-79.4732,STANDARD
28376,Raeford,NC,Hoke County,34.989,-79.2228,STANDARD
28377,Red Springs,NC,Robeson County,34.8083,-79.1636,STANDARD
28379,Rockingham,NC,Richmond County,34.9336,-79.7666,STANDARD
28382,Roseboro,NC,Sampson County,34.9639,-78.5133,STANDARD
